ts_ms,can_id,dlc,raw_hex,driver_id,pos_rad,vel_rad_s,tau_Nm,pos_raw_i16,vel_raw_s12,tau_raw_s12
1754829521576,0x064,6,01 FF FF 80 08 28,1,12.500000,0.015873,0.356044,-1,-2048,-2008
1754829521576,0x064,6,01 FF FF 80 08 28,1,12.500000,0.015873,0.356044,-1,-2048,-2008
1754829521577,0x064,6,01 FF FF 80 07 D8,1,12.500000,0.015873,-0.347253,-1,-2048,2008
1754829521584,0x064,6,01 FF FF 80 07 D8,1,12.500000,0.015873,-0.347253,-1,-2048,2008
1754829521589,0x064,6,01 FF FF 80 07 D8,1,12.500000,0.015873,-0.347253,-1,-2048,2008
1754829521598,0x064,6,01 FF FF 80 07 D8,1,12.500000,0.015873,-0.347253,-1,-2048,2008
1754829521609,0x064,6,01 FF FF 80 07 D8,1,12.500000,0.015873,-0.347253,-1,-2048,2008
1754829521610,0x064,6,01 FF FF 80 07 D8,1,12.500000,0.015873,-0.347253,-1,-2048,2008
1754829521615,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521621,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521626,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521632,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521637,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521644,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521649,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521655,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521661,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521667,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521673,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521682,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521689,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521692,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521696,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521702,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521707,0x064,6,01 FF FF 80 07 E9,1,12.500000,0.015873,-0.197802,-1,-2048,2025
1754829521713,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521718,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521723,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521730,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521739,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521750,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521750,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521756,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521761,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521766,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521772,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521777,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521783,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521790,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521803,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521804,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521813,0x064,6,01 FF FF 80 08 29,1,12.500000,0.015873,0.364835,-1,-2048,-2007
1754829521825,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521827,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521830,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521832,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521838,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521845,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521848,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521858,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521859,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521864,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521869,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521875,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521881,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521887,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521891,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521901,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521904,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521915,0x064,6,01 FF FF 80 07 BA,1,12.500000,0.015873,-0.610989,-1,-2048,1978
1754829521920,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521928,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521935,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521940,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521941,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521947,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521956,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521961,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521967,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521975,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521984,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521986,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829521991,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829522002,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829522002,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829522010,0x064,6,01 FF FF 80 07 F3,1,12.500000,0.015873,-0.109890,-1,-2048,2035
1754829522013,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522020,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522024,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522029,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522034,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522040,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522046,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522051,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522056,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522071,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522074,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522080,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522082,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522089,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522094,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522100,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522106,0x064,6,01 FF FF 80 07 FD,1,12.500000,0.015873,-0.021978,-1,-2048,2045
1754829522120,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522125,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522129,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522133,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522142,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522152,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522153,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522161,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522165,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522169,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522175,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522180,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522188,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522200,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522206,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522210,0x064,6,01 FF FF 80 08 34,1,12.500000,0.015873,0.461538,-1,-2048,-1996
1754829522214,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522218,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522231,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522234,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522237,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522241,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522248,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522253,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522259,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522264,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522270,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522275,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522281,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522286,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522291,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522299,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522303,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522309,0x064,6,01 FF FF 80 28 36,1,12.500000,0.079365,0.479121,-1,-2046,-1994
1754829522313,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522322,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522326,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522330,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522336,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522349,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522350,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522367,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522392,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522393,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522393,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522394,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522394,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522407,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522416,0x064,6,01 FF FF 80 A7 EC,1,12.500000,0.333333,-0.171429,-1,-2038,2028
1754829522425,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522439,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522444,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522455,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522462,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522467,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522468,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522473,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522479,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522484,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522490,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522504,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522506,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522511,0x064,6,01 FF FF 81 38 50,1,12.500000,0.619048,0.707692,-1,-2029,-1968
1754829522517,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522523,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522527,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522533,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522539,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522548,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522552,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522570,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522570,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522572,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522579,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522584,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522590,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522598,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522604,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522610,0x064,6,01 FF FF 81 C7 F6,1,12.500000,0.904762,-0.083516,-1,-2020,2038
1754829522613,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522623,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522625,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522631,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522636,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522642,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522649,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522653,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522663,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522665,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522673,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522676,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522683,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522689,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522694,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522699,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522704,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522710,0x064,6,01 FF FF 82 A7 B4,1,12.500000,1.349206,-0.663736,-1,-2006,1972
1754829522715,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522722,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522730,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522736,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522744,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522747,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522754,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522759,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522769,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522773,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522778,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522781,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522788,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522792,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522799,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522805,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522812,0x064,6,01 FF FF 83 77 68,1,12.500000,1.761905,-1.331868,-1,-1993,1896
1754829522824,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522835,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522841,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522844,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522850,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522863,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522863,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522874,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522876,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522884,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522887,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522892,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522901,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522905,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522912,0x064,6,01 FF FF 84 67 F9,1,12.500000,2.238095,-0.057143,-1,-1978,2041
1754829522915,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522927,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522934,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522943,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522947,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522950,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522955,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522962,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522967,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522975,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522981,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522985,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829522991,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829523000,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829523023,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829523031,0x064,6,01 FF FF 85 78 0C,1,12.500000,2.777778,0.109890,-1,-1961,-2036
1754829523039,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523040,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523040,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523044,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523047,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523052,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523065,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523068,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523078,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523083,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523091,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523098,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523105,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523107,0x064,6,01 FF FF 86 A8 86,1,12.500000,3.380952,1.182418,-1,-1942,-1914
1754829523114,0x064,6,01 FF FF 87 D8 44,1,12.500000,3.984127,0.602198,-1,-1923,-1980
1754829523118,0x064,6,01 FF FF 87 D8 44,1,12.500000,3.984127,0.602198,-1,-1923,-1980
1754829523127,0x064,6,01 FF FF 87 D8 44,1,12.500000,3.984127,0.602198,-1,-1923,-1980
1754829523131,0x064,6,01 FF FF 87 D8 44,1,12.500000,3.984127,0.602198,-1,-1923,-1980
1754829523135,0x064,6,01 FF FF 87 D8 44,1,12.500000,3.984127,0.602198,-1,-1923,-1980
1754829523140,0x064,6,01 FF FF 87 D8 44,1,12.500000,3.984127,0.602198,-1,-1923,-1980
