2025-08-11 12:02:14,112 INFO  SwAddin.cs: 339 - Loading config tree
2025-08-11 12:02:14,247 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-08-11 12:02:14,255 INFO  SwAddin.cs: 344 - Showing property manager
2025-08-11 12:02:20,425 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:02:28,133 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:02:29,989 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:03:08,069 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:03:12,308 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:03:14,782 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:03:30,660 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:03:30,692 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:03:54,180 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:15,598 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:19,167 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:30,060 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:50,642 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:52,091 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:52,511 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:52,622 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:04:57,820 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:11,252 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:13,986 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:34,542 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:39,173 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:39,254 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:42,949 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:53,330 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:55,047 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:05:59,062 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:06:02,158 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:06:15,977 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:06:48,671 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:07:20,633 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-08-11 12:08:01,201 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-08-11 12:08:03,699 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_2
2025-08-11 12:08:03,703 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2025-08-11 12:08:03,703 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-11 12:08:03,703 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-08-11 12:08:03,893 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-11 12:08:03,896 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-11 12:08:03,896 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-11 12:08:03,896 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-11 12:08:06,095 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link_2 failed
2025-08-11 12:08:06,150 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2025-08-11 12:08:06,150 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_2
2025-08-11 12:08:06,150 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-08-11 12:08:06,150 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-11 12:08:06,150 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-08-11 12:08:06,374 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-11 12:08:06,375 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-11 12:08:06,375 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-11 12:08:06,375 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-11 12:08:06,375 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-08-11 12:08:08,629 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_2 to child Link_3 failed
2025-08-11 12:08:08,665 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_4
2025-08-11 12:08:08,665 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_3
2025-08-11 12:08:08,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-08-11 12:08:08,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-08-11 12:08:08,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-11 12:08:08,665 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-08-11 12:08:08,870 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-11 12:08:08,870 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-11 12:08:08,870 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-11 12:08:08,870 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-11 12:08:08,871 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-08-11 12:08:08,871 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-08-11 12:08:11,007 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child Link_4 failed
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_5
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_4
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-11 12:08:11,176 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-08-11 12:08:11,441 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-11 12:08:11,442 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-11 12:08:11,442 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-11 12:08:11,442 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-11 12:08:11,443 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2025-08-11 12:08:11,443 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-08-11 12:08:11,443 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-08-11 12:08:13,767 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_4 to child Link_5 failed
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_6
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_5
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-08-11 12:08:13,798 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2025-08-11 12:08:14,050 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-08-11 12:08:14,050 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-08-11 12:08:14,051 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-08-11 12:08:14,051 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-08-11 12:08:14,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2025-08-11 12:08:14,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2025-08-11 12:08:14,051 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-08-11 12:08:14,052 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-08-11 12:08:16,400 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_5 to child Link_6 failed
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem5.SLDASM
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Assem5.SLDASM
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Assem5.SLDASM
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 3-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 1-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 2-1
2025-08-11 12:08:16,762 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2-1
2025-08-11 12:08:16,772 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4-1
2025-08-11 12:08:16,772 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 4-1
2025-08-11 12:08:16,772 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4-1
2025-08-11 12:08:16,772 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 5-1
2025-08-11 12:08:16,772 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 5-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 5-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 6-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 6-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 6-1
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem5.SLDASM
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Assem5.SLDASM
2025-08-11 12:08:16,773 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem5.SLDASM
